experiment,language,qid,query_en,query_used,expanded_query,stage,rank,doc_id,retrieval_score,cross_encoder_score
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,3,d6320,0.8394607305526733,-11.288694381713867
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,4,d2647,0.8556804656982422,-11.347721099853516
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,5,d20256,0.8556804656982422,-11.347721099853516
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,6,d13467,0.8556804656982422,-11.347721099853516
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,7,d13246,0.8556804656982422,-11.347721099853516
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,8,d13626,0.8556804656982422,-11.347721099853516
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,9,d16096,0.8556804656982422,-11.347721099853516
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,10,d10843,0.8556804656982422,-11.347721099853516
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,1,d1639,0.8456413745880127,-9.933655738830566
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,2,d2409,0.8456413745880127,-9.933655738830566
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,3,d12161,0.8456413745880127,-9.933655738830566
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,4,d17909,0.8497140407562256,-10.858441352844238
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,5,d18804,0.8497140407562256,-10.858441352844238
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,6,d17490,0.8497140407562256,-10.858441352844238
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,7,d18096,0.8497140407562256,-10.858441352844238
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,8,d16757,0.8497140407562256,-10.858441352844238
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,9,d18287,0.8497140407562256,-10.858441352844238
rerank_only,indonesian,q20568,move an item in list to front python,pindahkan item dalam list ke depan python,,reranked,10,d19091,0.8497140407562256,-10.858441352844238
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,1,d4772,0.8613587617874146,-2.109529495239258
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,2,d14141,0.8420853614807129,-2.629490375518799
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,3,d2197,0.8521875739097595,-4.094058990478516
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,4,d14386,0.8749053478240967,-4.680927276611328
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,5,d9487,0.8744494915008545,-5.101386547088623
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,6,d3198,0.8744494915008545,-5.101386547088623
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,7,d15074,0.8532313108444214,-5.681085109710693
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,8,d7397,0.8698095083236694,-5.9766340255737305
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,9,d20569,0.8544394969940186,-6.148402214050293
rerank_only,indonesian,q20569,"python wrap (s,w) print",wrap s w print python,,reranked,10,d10391,0.859359622001648,-6.3425774574279785
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,1,d4588,0.835735559463501,-7.001093864440918
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,2,d2364,0.8318291902542114,-9.77013111114502
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,3,d4876,0.8318291902542114,-9.77013111114502
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,4,d2666,0.8318291902542114,-9.77013111114502
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,5,d7793,0.8318291902542114,-9.77013111114502
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,6,d8958,0.8318291902542114,-9.77013111114502
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,7,d16922,0.8331445455551147,-10.131599426269531
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,8,d16695,0.8331445455551147,-10.131599426269531
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,9,d7184,0.8394173383712769,-10.441656112670898
rerank_only,indonesian,q20570,how to check if missing values are blanks or nan or none in python,cara periksa apakah nilai hilang adalah blanks atau nan atau none di python,,reranked,10,d16268,0.8394173383712769,-10.441656112670898
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,1,d17667,0.8731168508529663,-1.9922630786895752
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,2,d15602,0.8584572076797485,-3.4483513832092285
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,3,d8845,0.8503057956695557,-3.7407102584838867
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,4,d20571,0.8822759985923767,-7.136244297027588
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,5,d8584,0.8822759985923767,-7.136244297027588
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,6,d16496,0.8822759985923767,-7.136244297027588
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,7,d573,0.8822759985923767,-7.136244297027588
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,8,d574,0.8822759985923767,-7.136244297027588
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,9,d20272,0.8822759985923767,-7.136244297027588
rerank_only,indonesian,q20571,python to get the indices of bin edges,dapat indeks bin edges python,,reranked,10,d3756,0.8822759985923767,-7.136244297027588
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,1,d14005,0.8137775659561157,-11.007820129394531
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,2,d17381,0.8173138499259949,-11.024787902832031
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,3,d7727,0.8173076510429382,-11.053595542907715
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,4,d19352,0.8139979839324951,-11.165884017944336
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,5,d18208,0.8139979839324951,-11.165884017944336
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,6,d17829,0.8139979839324951,-11.165884017944336
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,7,d16930,0.8139979839324951,-11.165884017944336
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,8,d10364,0.8256661891937256,-11.19760513305664
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,9,d20508,0.8256661891937256,-11.19760513305664
rerank_only,indonesian,q20572,python comma separated value,nilai pisahkan koma python,,reranked,10,d4133,0.8256661891937256,-11.19760513305664
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,1,d20573,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,2,d11341,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,3,d12176,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,4,d11343,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,5,d11656,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,6,d11878,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,7,d15731,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,8,d4997,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,9,d3359,0.8823380470275879,-4.785158157348633
rerank_only,indonesian,q20573,python requests disable ssl certificate verification,nonaktifkan verifikasi sertifikat ssl requests python,,reranked,10,d7176,0.8537318110466003,-5.03111457824707
rerank_only,indonesian,q20574,python var and distribution of probability,variabel dan distribusi probabilitas python,,reranked,1,d16313,0.820853054523468,-11.036932945251465
rerank_only,indonesian,q20574,python var and distribution of probability,variabel dan distribusi probabilitas python,,reranked,2,d12169,0.820853054523468,-11.036932945251465
rerank_only,indonesian,q20574,python var and distribution of probability,variabel dan distribusi probabilitas python,,reranked,3,d16385,0.820853054523468,-11.036932945251465
rerank_only,indonesian,q20574,python var and distribution of probability,variabel dan distribusi probabilitas python,,reranked,4,d16155,0.820853054523468,-11.036932945251465
rerank_only,indonesian,q20574,python var and distribution of probability,variabel dan distribusi probabilitas python,,reranked,5,d9147,0.820853054523468,-11.036932945251465
